episode,time,x,y,z,roll,pitch,yaw,u,v,w,p,q,r,airspeed,action_1,action_2,action_3,throttle
1.0,0.0,0.0,0.0,0.0,0.13183077059344392,0.22238621666310554,3.002264011254998,23.426636101159918,-0.03819743500324946,0.3785262309566386,0.006418084260076284,-0.010756731033325195,0.06368918716907501,22.2026424407959,0.0,0.0,0.0,50.0
1.0,0.06935429573059082,1.3065216248054754,-0.018453621139817578,-0.2700042724609375,0.11445298572943596,0.23117238898324668,3.006814622319724,23.236844995503226,-0.05779205456523795,0.5945557208320249,-0.39808526635169983,0.18899422883987427,0.045865803956985474,22.2026424407959,-37.766733262040304,180.0,0.0,67.64461618586262
1.0,0.11943602561950684,2.8691197897213048,-0.019339112872677144,-0.5900115966796875,0.08762415671317611,0.326390375684227,3.020162908765351,22.666165772715175,-0.09982653053256918,2.8219813778601592,-0.5403902530670166,2.555021286010742,0.09284493327140808,22.125505447387695,-32.788364686253885,177.15433385594253,0.0,68.32951058811823
1.0,0.16950607299804688,3.9696395332490897,-0.01167495141106445,-0.8400115966796875,0.07256007147517657,0.4861239010669011,3.041158902067154,21.79873449643343,-0.2683899767637494,5.492136989902357,-0.5223716497421265,3.7486724853515625,0.16451385617256165,22.125505447387695,-25.102471441233575,170.9600320163587,0.0,75.65008538597311
1.0,0.21956729888916016,4.923073277546268,0.0028580290565974886,-1.1300048828125,0.06380341851635789,0.610290285046826,3.059144421382371,21.401187612964986,-0.39502760796739145,5.530916410613199,-0.39317238330841064,2.5647573471069336,0.14951004087924957,21.81817054748535,-20.786928973726674,165.43130964141602,0.0,87.37618815297272
1.0,0.26972365379333496,5.795553977567205,0.03353413355863022,-1.529998779296875,0.055584346692782394,0.7506938708138038,3.076198918942969,21.014793491020992,-0.45178132264786386,5.488979053300535,-0.3401831090450287,2.88565993309021,0.0853598415851593,21.81817054748535,-18.278332725102388,159.68955388015513,0.0,95.84842940191406
1.0,0.319976806640625,6.757490453455385,0.06758745115330611,-2.1500091552734375,0.05444446123727027,0.9309510283546928,3.097862672315826,20.365678587207846,-0.47934347583944215,6.313227543776217,-0.2779455780982971,2.9726133346557617,0.07810158282518387,21.398576736450195,-15.923742125159691,153.79929168514525,0.0,100.0
1.0,0.3776109218597412,7.704619831830192,0.12707542784837178,-2.9900054931640625,0.05663759461725958,1.0747606989584477,3.118033603040574,20.239260168687075,-0.43292650796355264,5.36055088407409,-0.23545703291893005,2.746319532394409,0.04956193268299103,21.398576736450195,-15.597189001379746,147.69378594000557,0.0,100.0
1.0,0.4277496337890625,8.450791881222505,0.1767096347013939,-3.910003662109375,0.0687140258322887,1.19740369440916,-3.141358831314815,20.063233124120753,-0.3773413458628964,4.766270103237534,-0.2399705946445465,3.071784496307373,0.06392167508602142,20.886137008666992,-16.225475424930778,141.7696916456033,0.0,100.0
1.0,0.4778873920440674,8.861202774874245,0.21592889649364588,-4.6200103759765625,0.09362913219898816,1.310934554871676,-3.1026412870005826,19.86369554516043,-0.3878673471221109,4.626050707525965,-0.25658702850341797,2.321119785308838,0.06050076335668564,20.886137008666992,-19.68511807438415,136.90602208965493,0.0,100.0
