episode,time,x,y,z,roll,pitch,yaw,u,v,w,p,q,r,airspeed,action_1,action_2,action_3,throttle
1.0,0.0,0.0,0.0,0.0,0.07334863523250877,0.03210908718432934,3.0203314970381814,17.517822991969215,0.01926325158387184,0.5140501259547933,-0.008532576262950897,-0.019395673647522926,0.046728767454624176,16.662309646606445,0.0,0.0,0.0,50.0
1.0,0.05703020095825195,0.909343422362262,-0.008088126977832608,-0.0099945068359375,0.06963227027551967,0.03292438393304016,3.0224216043051415,17.43075085720463,0.012541247966105338,0.5394779769264347,-0.10444076359272003,0.03637827932834625,0.031632199883461,16.662309646606445,-21.01283584622098,180.0,0.0,52.568285607372246
1.0,0.10716819763183594,1.907082306978222,-0.0053967832366137725,-0.0099945068359375,0.05193165864145271,0.07786348696931125,3.02676029922253,17.253110382095887,0.004365944469815455,1.3560373143685265,-0.3678871989250183,1.2893778085708618,0.04184024780988693,16.6151180267334,-19.948175726256665,178.22779557983677,0.0,52.63347486672942
1.0,0.15729928016662598,2.7810721256978326,0.0005069015077683869,-0.0099945068359375,0.04048773463543061,0.20317427892582632,3.036279686169883,16.830079131766805,-0.06030744245804246,3.357634604400645,-0.27945753931999207,3.144885540008545,0.09419409930706024,16.6151180267334,-14.87732409465724,175.50021603316418,0.0,56.222786668969164
1.0,0.20737671852111816,3.5434625039112837,0.001941956311799331,-0.029998779296875,0.03348305618941316,0.3607275213061689,3.0483619752837856,16.24050580577099,-0.1620543104599339,4.9393975523089875,-0.23189154267311096,3.7232017517089844,0.14384061098098755,16.474842071533203,-11.598881410442289,172.53250890534366,0.0,66.14234634837496
1.0,0.25743818283081055,4.259456380827224,0.01603083192402277,-0.1199951171875,0.029040168522924754,0.5285724790710062,3.0631444075895122,15.790297395129283,-0.29080012995467025,5.62306241360427,-0.17663921415805817,2.572115659713745,0.1288181096315384,16.474842071533203,-9.592188881329065,168.71090407253064,0.0,78.23640198940012
1.0,0.30759096145629883,5.188697726943094,0.028667413952798593,-0.399993896484375,0.0273032158764396,0.6565646300994219,3.0727881125610748,15.77957357247446,-0.2965072215995166,4.685732498212283,-0.14744816720485687,3.0083389282226562,0.09188974648714066,16.154394149780273,-8.319395339592603,164.3632795268262,0.0,90.34409211043567
1.0,0.3576648235321045,5.858297871212314,0.05538739026051642,-0.7100067138671875,0.029010605587932455,0.813991452122035,3.084481703295075,15.42048590589324,-0.3167023354715697,5.171747035416877,-0.12777933478355408,3.4634201526641846,0.09475870430469513,16.154394149780273,-7.821795067719023,158.18241039197858,0.0,98.83194590803689
1.0,0.40779638290405273,6.495843815850433,0.06905513225064364,-1.1100006103515625,0.03315943891893379,0.9392617055100841,3.0969119688710305,15.393919766098097,-0.32544015055269565,4.738644369266794,-0.11979261040687561,2.6668946743011475,0.09031497687101364,15.818746566772461,-8.310926182693407,154.16566562352835,0.0,100.0
1.0,0.457855224609375,7.019591088369934,0.0963015871535875,-1.5800018310546875,0.043462525227947094,1.1125855919860017,3.118101793775569,15.16940074090354,-0.3470736461633347,5.097676113005757,-0.12512178719043732,2.993027448654175,0.06608567386865616,15.818746566772461,-9.499479363830488,150.92670298425764,0.0,100.0
1.0,0.5099592208862305,7.677040589214306,0.13067935285032317,-2.3600006103515625,0.07329619703649304,1.2868859653941422,-3.124638366327084,15.074056030414354,-0.33794798831839334,5.043470793831322,-0.15124961733818054,3.1379451751708984,0.087565578520298,15.572339057922363,-12.45109612717539,148.80585419971476,0.0,100.0
1.0,0.560091495513916,8.088093053548665,0.1624775239958487,-3.1100006103515625,0.12406461332922793,1.3960416603506225,-3.063102370347007,15.285770107741051,-0.3198132688565382,3.9544413610041107,-0.206717848777771,2.2343666553497314,0.06178580969572067,15.572339057922363,-20.99781340985993,146.59142499066866,0.0,100.0
1.0,0.6101624965667725,8.35329735570235,0.1947950618074995,-3.8000030517578125,0.6275316672182369,1.5330578988307042,-2.5395246822277975,15.166778809312426,-0.3284545672981937,4.08245835891768,-0.4008334279060364,3.126948118209839,0.05382969230413437,15.349016189575195,-35.54189312382081,144.39842610276804,0.0,100.0
1.0,0.6602206230163574,8.531195007945078,0.20733504138806547,-4.57000732421875,2.9311886820305166,1.438485427767959,-0.208378367061381,14.936452327142929,-0.37896183873906836,4.487632186025663,-0.49105894565582275,2.9403491020202637,0.08941498398780823,15.349016189575195,0.0,142.71014002663924,0.0,100.0
1.0,0.7113618850708008,8.575396987199175,0.21272145150394017,-5.3699951171875,3.0264905227324523,1.3110928549187342,-0.11878011965747276,14.999572015017572,-0.2901106606853158,3.872398238591602,0.2006285935640335,2.2446963787078857,0.05783312767744064,15.127336502075195,60.27629691749894,140.46283713291837,0.0,100.0
1.0,0.7614233493804932,8.519048151205679,0.21499329221888208,-6.220001220703125,3.078130802350636,1.219353935048164,-0.09582497257313538,15.1100557561946,-0.16094030029579076,3.031600294682465,1.0146762132644653,2.9119625091552734,0.04092959314584732,15.127336502075195,32.97433106408488,138.27404599757187,0.0,100.0
